,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
14481658,1511,2020-05-28 19:36:17.8480,2020-05-28 20:01:29.2710,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,280,E 10 St & 5 Ave,40.73331967,-73.99510132,37078,Customer,1983,1
14484111,3826,2020-05-28 20:20:15.8690,2020-05-28 21:24:02.2200,280,E 10 St & 5 Ave,40.73331967,-73.99510132,445,E 10 St & Avenue A,40.72740794,-73.98142006,37078,Subscriber,1966,1
14709940,435,2020-03-01 00:54:21.9680,2020-03-01 01:01:37.8380,532,S 5 Pl & S 5 St,40.710451,-73.960876,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,37078,Subscriber,1993,1
14710815,1395,2020-03-01 07:15:46.4590,2020-03-01 07:39:02.0160,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,37078,Subscriber,1969,1
14711810,236,2020-03-01 08:53:35.8600,2020-03-01 08:57:32.0940,3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,37078,Subscriber,1989,1
14713586,596,2020-03-01 10:17:18.5110,2020-03-01 10:27:15.2200,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,385,E 55 St & 2 Ave,40.75797322,-73.96603308,37078,Subscriber,1968,1
14714439,251,2020-03-01 10:45:17.9180,2020-03-01 10:49:29.9130,385,E 55 St & 2 Ave,40.75797322,-73.96603308,3141,1 Ave & E 68 St,40.76500525,-73.95818491,37078,Subscriber,1984,1
14715186,154,2020-03-01 11:06:12.2120,2020-03-01 11:08:46.4810,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3140,1 Ave & E 78 St,40.77140426,-73.9535166,37078,Subscriber,1991,1
14717337,1004,2020-03-01 12:00:19.4320,2020-03-01 12:17:03.8500,3140,1 Ave & E 78 St,40.77140426,-73.9535166,492,W 33 St & 7 Ave,40.75019995,-73.99093085,37078,Subscriber,1987,2
14720345,2354,2020-03-01 13:05:41.2640,2020-03-01 13:44:55.7310,492,W 33 St & 7 Ave,40.75019995,-73.99093085,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,37078,Subscriber,1969,1
14724212,791,2020-03-01 14:25:05.6830,2020-03-01 14:38:17.4270,3305,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,37078,Customer,1997,1
14725903,323,2020-03-01 14:59:25.4220,2020-03-01 15:04:49.2410,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3527,5 Ave & E 126 St,40.80698,-73.941747,37078,Subscriber,1977,1
14731046,322,2020-03-01 16:41:49.2280,2020-03-01 16:47:11.4930,3527,5 Ave & E 126 St,40.80698,-73.941747,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,37078,Customer,1969,0
14732534,404,2020-03-01 17:12:08.0760,2020-03-01 17:18:52.0930,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,37078,Subscriber,1994,1
14735124,656,2020-03-01 18:08:28.1640,2020-03-01 18:19:25.0530,3495,E 114 St & 1 Ave,40.7945663,-73.9362541,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,37078,Subscriber,1974,2
14736331,1016,2020-03-01 18:42:34.3040,2020-03-01 18:59:30.8170,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,37078,Subscriber,1969,2
14737280,658,2020-03-01 19:12:35.8150,2020-03-01 19:23:34.4100,3148,E 84 St & 1 Ave,40.77565541,-73.95068615,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,37078,Customer,1984,1
14737872,206,2020-03-01 19:35:54.9300,2020-03-01 19:39:20.9610,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,37078,Subscriber,1985,1
14740133,185,2020-03-01 21:35:59.3930,2020-03-01 21:39:04.6530,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,37078,Subscriber,1985,1
14740212,408,2020-03-01 21:42:35.6250,2020-03-01 21:49:24.4320,3502,Lexington Ave & E 111 St,40.7954121,-73.9441232,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,37078,Subscriber,1988,1
14741473,815,2020-03-02 00:02:15.5970,2020-03-02 00:15:51.3980,3529,Lenox Ave & W 130 St,40.8107922,-73.9430681,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,37078,Subscriber,1987,1
14741573,745,2020-03-02 00:26:17.0290,2020-03-02 00:38:42.1560,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,37078,Subscriber,1987,1
14743742,1709,2020-03-02 06:52:00.1810,2020-03-02 07:20:29.8470,3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776,3815,E 51 St & 2 Ave,40.755293,-73.967641,37078,Subscriber,1970,1
14746781,716,2020-03-02 07:50:05.8440,2020-03-02 08:02:02.5800,3815,E 51 St & 2 Ave,40.755293,-73.967641,448,W 37 St & 10 Ave,40.75660359,-73.9979009,37078,Subscriber,1996,1
14749750,1747,2020-03-02 08:24:35.6030,2020-03-02 08:53:43.3380,448,W 37 St & 10 Ave,40.75660359,-73.9979009,361,Allen St & Hester St,40.71605866,-73.99190759,37078,Subscriber,1994,2
14753929,911,2020-03-02 09:06:26.4750,2020-03-02 09:21:37.5560,361,Allen St & Hester St,40.71605866,-73.99190759,446,W 24 St & 7 Ave,40.74487634,-73.99529885,37078,Subscriber,1972,2
14760664,1176,2020-03-02 11:53:14.8080,2020-03-02 12:12:51.7780,446,W 24 St & 7 Ave,40.74487634,-73.99529885,489,10 Ave & W 28 St,40.75066386,-74.00176802,37078,Subscriber,1975,1
14762378,675,2020-03-02 12:38:19.3240,2020-03-02 12:49:34.3600,489,10 Ave & W 28 St,40.75066386,-74.00176802,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,37078,Customer,1982,2
14763490,461,2020-03-02 13:06:17.2440,2020-03-02 13:13:58.7350,3709,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,346,Bank St & Hudson St,40.73652889,-74.00618026,37078,Subscriber,1969,2
14763937,205,2020-03-02 13:16:51.2780,2020-03-02 13:20:16.3670,346,Bank St & Hudson St,40.73652889,-74.00618026,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,37078,Subscriber,1993,2
14765549,2585,2020-03-02 13:52:39.6330,2020-03-02 14:35:45.2530,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,3526,31 St & 23 Ave,40.7747878,-73.9125551,37078,Subscriber,1997,1
14775977,683,2020-03-02 16:59:36.4340,2020-03-02 17:10:59.4520,3526,31 St & 23 Ave,40.7747878,-73.9125551,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,37078,Subscriber,1983,1
14803019,776,2020-03-03 07:29:57.9770,2020-03-03 07:42:54.8500,3528,Steinway St & 23 Ave,40.7713937,-73.9077436,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,37078,Subscriber,1993,1
14808347,623,2020-03-03 08:23:47.9590,2020-03-03 08:34:11.5270,3610,Vernon Blvd & 30 Rd,40.770845,-73.934171,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,37078,Subscriber,1976,1
14812921,1112,2020-03-03 08:59:55.8030,2020-03-03 09:18:28.1700,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,485,W 37 St & 5 Ave,40.75038009,-73.98338988,37078,Subscriber,1990,1
14830750,1324,2020-03-03 16:48:01.9150,2020-03-03 17:10:06.0250,485,W 37 St & 5 Ave,40.75038009,-73.98338988,3141,1 Ave & E 68 St,40.76500525,-73.95818491,37078,Subscriber,1971,1
14832163,1402,2020-03-03 17:14:01.8760,2020-03-03 17:37:24.8560,3141,1 Ave & E 68 St,40.76500525,-73.95818491,379,W 31 St & 7 Ave,40.749156,-73.9916,37078,Subscriber,1976,1
14834070,183,2020-03-03 17:40:00.6140,2020-03-03 17:43:03.8820,379,W 31 St & 7 Ave,40.749156,-73.9916,3798,W 40 St & 5 Ave,40.752269,-73.982079,37078,Subscriber,1973,1
14835190,1726,2020-03-03 17:55:12.4170,2020-03-03 18:23:59.0820,3798,W 40 St & 5 Ave,40.752269,-73.982079,507,E 25 St & 2 Ave,40.73912601,-73.97973776,37078,Customer,1975,1
14839679,496,2020-03-03 18:51:47.5050,2020-03-03 19:00:03.7530,507,E 25 St & 2 Ave,40.73912601,-73.97973776,3799,6 Ave & W 34 St,40.74964,-73.98805,37078,Subscriber,1973,1
14840993,748,2020-03-03 19:11:09.8600,2020-03-03 19:23:38.1380,3799,6 Ave & W 34 St,40.74964,-73.98805,254,W 11 St & 6 Ave,40.73532427,-73.99800419,37078,Subscriber,1996,2
14844007,630,2020-03-03 20:10:04.9650,2020-03-03 20:20:35.2840,254,W 11 St & 6 Ave,40.73532427,-73.99800419,301,E 2 St & Avenue B,40.72217444,-73.98368779,37078,Subscriber,1990,1
14846306,226,2020-03-03 21:13:48.3920,2020-03-03 21:17:35.3730,301,E 2 St & Avenue B,40.72217444,-73.98368779,403,E 2 St & 2 Ave,40.72502876,-73.99069656,37078,Subscriber,1982,1
14846665,336,2020-03-03 21:27:03.5620,2020-03-03 21:32:40.0730,403,E 2 St & 2 Ave,40.72502876,-73.99069656,445,E 10 St & Avenue A,40.72740794,-73.98142006,37078,Subscriber,1989,1
14847604,445,2020-03-03 22:53:50.8080,2020-03-03 23:01:16.2980,445,E 10 St & Avenue A,40.72740794,-73.98142006,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,37078,Customer,2000,1
14847746,1012,2020-03-03 23:12:29.9510,2020-03-03 23:29:22.7800,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,454,E 51 St & 1 Ave,40.75455731,-73.96592976,37078,Customer,1991,1
14848092,1981,2020-03-03 23:55:20.5910,2020-03-04 00:28:21.7400,454,E 51 St & 1 Ave,40.75455731,-73.96592976,516,E 47 St & 1 Ave,40.75206862,-73.96784384,37078,Customer,1969,0
14850259,384,2020-03-04 06:40:02.1850,2020-03-04 06:46:26.9690,516,E 47 St & 1 Ave,40.75206862,-73.96784384,2012,E 27 St & 1 Ave,40.739445,-73.976806,37078,Subscriber,1991,1
14852863,1122,2020-03-04 07:32:55.7300,2020-03-04 07:51:38.6200,2012,E 27 St & 1 Ave,40.739445,-73.976806,3128,21 St & 43 Ave,40.75052534,-73.94594845,37078,Subscriber,1958,1
14862600,1887,2020-03-04 09:11:09.8080,2020-03-04 09:42:37.2120,3128,21 St & 43 Ave,40.75052534,-73.94594845,3832,Central Ave & Weirfield St,40.69055,-73.91181,37078,Subscriber,1979,1
14865179,154,2020-03-04 09:50:05.2490,2020-03-04 09:52:40.0730,3832,Central Ave & Weirfield St,40.69055,-73.91181,3827,Halsey St & Broadway,40.68565,-73.91564,37078,Subscriber,1988,1
14866742,2027,2020-03-04 10:28:33.4880,2020-03-04 11:02:21.2700,3827,Halsey St & Broadway,40.68565,-73.91564,412,Forsyth St & Canal St,40.7158155,-73.99422366,37078,Subscriber,1989,1
14869294,399,2020-03-04 11:44:49.3840,2020-03-04 11:51:28.4900,412,Forsyth St & Canal St,40.7158155,-73.99422366,319,Fulton St & Broadway,40.711066,-74.009447,37078,Customer,1969,0
14869689,221,2020-03-04 11:54:59.4460,2020-03-04 11:58:41.2970,319,Fulton St & Broadway,40.711066,-74.009447,257,Lispenard St & Broadway,40.71939226,-74.00247214,37078,Subscriber,1989,1
14870908,696,2020-03-04 12:24:16.9860,2020-03-04 12:35:53.3760,257,Lispenard St & Broadway,40.71939226,-74.00247214,435,W 21 St & 6 Ave,40.74173969,-73.99415556,37078,Subscriber,1991,1
14871556,193,2020-03-04 12:40:07.5820,2020-03-04 12:43:21.5660,435,W 21 St & 6 Ave,40.74173969,-73.99415556,482,W 15 St & 7 Ave,40.73935542,-73.99931783,37078,Subscriber,1956,1
14871920,702,2020-03-04 12:48:21.6310,2020-03-04 13:00:04.3830,482,W 15 St & 7 Ave,40.73935542,-73.99931783,401,Allen St & Rivington St,40.72019576,-73.98997825,37078,Subscriber,1985,1
14872583,183,2020-03-04 13:03:22.9530,2020-03-04 13:06:26.0510,401,Allen St & Rivington St,40.72019576,-73.98997825,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,37078,Subscriber,1971,1
14873518,1367,2020-03-04 13:25:10.0200,2020-03-04 13:47:57.1020,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,447,8 Ave & W 52 St,40.76370739,-73.9851615,37078,Subscriber,1983,2
14876134,1409,2020-03-04 14:21:23.6840,2020-03-04 14:44:53.4770,447,8 Ave & W 52 St,40.76370739,-73.9851615,3737,Stanton St & Norfolk St,40.720747,-73.986274,37078,Subscriber,1963,2
14877586,101,2020-03-04 14:51:30.7900,2020-03-04 14:53:11.8180,3737,Stanton St & Norfolk St,40.720747,-73.986274,301,E 2 St & Avenue B,40.72217444,-73.98368779,37078,Subscriber,1996,2
14877953,1752,2020-03-04 14:59:11.4140,2020-03-04 15:28:23.9850,301,E 2 St & Avenue B,40.72217444,-73.98368779,3163,Central Park West & W 68 St,40.7734066,-73.97782542,37078,Subscriber,1975,1
14880155,412,2020-03-04 15:43:39.3430,2020-03-04 15:50:31.4790,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3141,1 Ave & E 68 St,40.76500525,-73.95818491,37078,Customer,1986,2
14893243,348,2020-03-04 18:15:01.7940,2020-03-04 18:20:50.0230,3141,1 Ave & E 68 St,40.76500525,-73.95818491,3378,E 76 St & Park Ave,40.773763,-73.96222088,37078,Subscriber,1969,0
14896889,207,2020-03-04 18:50:52.4430,2020-03-04 18:54:19.4880,3378,E 76 St & Park Ave,40.773763,-73.96222088,3152,3 Ave & E 71 St,40.76873687,-73.96119945,37078,Subscriber,1991,1
14897439,186,2020-03-04 18:57:16.6410,2020-03-04 19:00:23.3180,3152,3 Ave & E 71 St,40.76873687,-73.96119945,3156,E 72 St & York Ave,40.76663814,-73.95348296,37078,Subscriber,1993,1
14899039,195,2020-03-04 19:18:20.5560,2020-03-04 19:21:35.6020,3156,E 72 St & York Ave,40.76663814,-73.95348296,3152,3 Ave & E 71 St,40.76873687,-73.96119945,37078,Subscriber,1967,1
14899677,546,2020-03-04 19:27:30.1900,2020-03-04 19:36:36.8790,3152,3 Ave & E 71 St,40.76873687,-73.96119945,3898,E 63 St & 3 Ave,40.763954,-73.9646,37078,Subscriber,1980,1
14900301,2461,2020-03-04 19:37:17.7430,2020-03-04 20:18:19.3720,3898,E 63 St & 3 Ave,40.763954,-73.9646,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,37078,Subscriber,1980,1
14904971,1355,2020-03-04 21:55:59.6770,2020-03-04 22:18:35.1570,3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,37078,Subscriber,1997,1
14907760,328,2020-03-05 05:35:30.3270,2020-03-05 05:40:58.3900,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,37078,Subscriber,1993,1
14909003,1618,2020-03-05 06:42:34.5340,2020-03-05 07:09:33.0650,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,37078,Subscriber,1967,1
14911305,351,2020-03-05 07:32:27.3660,2020-03-05 07:38:18.9440,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3559,21 St & 38 Ave,40.7576314,-73.9391224,37078,Subscriber,1987,2
14917766,966,2020-03-05 08:40:28.3830,2020-03-05 08:56:34.5920,3559,21 St & 38 Ave,40.7576314,-73.9391224,516,E 47 St & 1 Ave,40.75206862,-73.96784384,37078,Subscriber,1992,1
14925826,595,2020-03-05 10:42:55.6320,2020-03-05 10:52:51.4130,516,E 47 St & 1 Ave,40.75206862,-73.96784384,516,E 47 St & 1 Ave,40.75206862,-73.96784384,37078,Subscriber,1992,1
14928736,3199,2020-03-05 12:00:47.9740,2020-03-05 12:54:07.6850,516,E 47 St & 1 Ave,40.75206862,-73.96784384,516,E 47 St & 1 Ave,40.75206862,-73.96784384,37078,Subscriber,1992,1
14966832,795,2020-03-06 06:07:27.7070,2020-03-06 06:20:43.4160,516,E 47 St & 1 Ave,40.75206862,-73.96784384,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,37078,Subscriber,1979,1
14967867,455,2020-03-06 06:50:46.5000,2020-03-06 06:58:22.4910,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,328,Watts St & Greenwich St,40.72405549,-74.00965965,37078,Subscriber,1979,1
14970331,194,2020-03-06 07:42:12.7640,2020-03-06 07:45:26.8470,328,Watts St & Greenwich St,40.72405549,-74.00965965,127,Barrow St & Hudson St,40.73172428,-74.00674436,37078,Subscriber,1992,1
14971318,471,2020-03-06 07:55:53.6970,2020-03-06 08:03:45.0230,127,Barrow St & Hudson St,40.73172428,-74.00674436,303,Mercer St & Spring St,40.72362738,-73.99949601,37078,Subscriber,1996,1
14978051,741,2020-03-06 09:04:02.5530,2020-03-06 09:16:24.4200,303,Mercer St & Spring St,40.72362738,-73.99949601,509,9 Ave & W 22 St,40.7454973,-74.00197139,37078,Subscriber,1991,1
14979485,1014,2020-03-06 09:21:37.2890,2020-03-06 09:38:31.6510,509,9 Ave & W 22 St,40.7454973,-74.00197139,304,Broadway & Battery Pl,40.70463334,-74.01361706,37078,Subscriber,1966,1
14987897,800,2020-03-06 12:56:12.7180,2020-03-06 13:09:32.9550,304,Broadway & Battery Pl,40.70463334,-74.01361706,361,Allen St & Hester St,40.71605866,-73.99190759,37078,Subscriber,2002,1
14988379,539,2020-03-06 13:10:04.9890,2020-03-06 13:19:04.0300,361,Allen St & Hester St,40.71605866,-73.99190759,325,E 19 St & 3 Ave,40.73624527,-73.98473765,37078,Subscriber,1992,1
14990001,1462,2020-03-06 14:21:03.5530,2020-03-06 14:45:26.2710,325,E 19 St & 3 Ave,40.73624527,-73.98473765,312,Allen St & Stanton St,40.722055,-73.989111,37078,Customer,1992,1
14990348,272,2020-03-06 14:46:02.6810,2020-03-06 14:50:35.0860,312,Allen St & Stanton St,40.722055,-73.989111,335,Washington Pl & Broadway,40.72903917,-73.99404649,37078,Subscriber,1982,2
14990757,251,2020-03-06 15:14:55.9140,2020-03-06 15:19:07.1580,335,Washington Pl & Broadway,40.72903917,-73.99404649,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,37078,Subscriber,1989,1
14991198,883,2020-03-06 15:52:22.5960,2020-03-06 16:07:05.7640,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,518,E 39 St & 2 Ave,40.74780373,-73.9734419,37078,Subscriber,1997,1
14992001,182,2020-03-06 16:29:49.5870,2020-03-06 16:32:52.5440,518,E 39 St & 2 Ave,40.74780373,-73.9734419,536,1 Ave & E 30 St,40.74144387,-73.97536082,37078,Subscriber,1994,1
14992448,1200,2020-03-06 16:46:22.3120,2020-03-06 17:06:22.9470,536,1 Ave & E 30 St,40.74144387,-73.97536082,3564,21 St & 36 Ave,40.7601853,-73.9362726,37078,Subscriber,1987,1
14993554,210,2020-03-06 17:17:58.7700,2020-03-06 17:21:29.1480,3564,21 St & 36 Ave,40.7601853,-73.9362726,3575,Crescent St & 34 Ave,40.76108,-73.930562,37078,Subscriber,1969,1
14994198,233,2020-03-06 17:41:41.0830,2020-03-06 17:45:34.3380,3575,Crescent St & 34 Ave,40.76108,-73.930562,3564,21 St & 36 Ave,40.7601853,-73.9362726,37078,Subscriber,1969,1
14998516,177,2020-03-06 21:51:54.3300,2020-03-06 21:54:51.8710,3564,21 St & 36 Ave,40.7601853,-73.9362726,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,37078,Subscriber,1996,1
14999453,218,2020-03-06 23:36:22.0450,2020-03-06 23:40:00.1600,3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252,3564,21 St & 36 Ave,40.7601853,-73.9362726,37078,Subscriber,1963,2
15000860,183,2020-03-07 06:24:21.4080,2020-03-07 06:27:25.3840,3564,21 St & 36 Ave,40.7601853,-73.9362726,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,37078,Subscriber,1975,1
15000981,160,2020-03-07 06:49:13.0310,2020-03-07 06:51:53.5320,3130,21 St & Queens Plaza North,40.75325964,-73.94335788,3555,28 St & 41 Ave,40.751047,-73.93797,37078,Subscriber,1993,1
15003020,1494,2020-03-07 09:04:24.0090,2020-03-07 09:29:18.6770,3555,28 St & 41 Ave,40.751047,-73.93797,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,37078,Subscriber,1974,2
15005351,370,2020-03-07 10:14:28.0410,2020-03-07 10:20:38.8870,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,37078,Subscriber,1991,2
15006823,426,2020-03-07 10:49:33.5100,2020-03-07 10:56:40.4080,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,37078,Subscriber,1991,1
15007449,321,2020-03-07 11:03:52.4520,2020-03-07 11:09:14.1760,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,37078,Subscriber,1958,1
15007919,526,2020-03-07 11:13:49.9670,2020-03-07 11:22:36.2030,3286,E 89 St & 3 Ave,40.7806284,-73.9521667,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,37078,Subscriber,1958,1
15011311,398,2020-03-07 12:19:08.2200,2020-03-07 12:25:46.9250,3379,E 103 St & Lexington Ave,40.7903051,-73.94755757,3500,E 115 St & Madison Ave,40.7989445,-73.944846,37078,Subscriber,1987,1
15013228,1035,2020-03-07 12:53:18.5040,2020-03-07 13:10:34.4550,3500,E 115 St & Madison Ave,40.7989445,-73.944846,3158,W 63 St & Broadway,40.77163851,-73.98261428,37078,Subscriber,1991,1
15015748,852,2020-03-07 13:36:44.9580,2020-03-07 13:50:57.0980,3158,W 63 St & Broadway,40.77163851,-73.98261428,212,W 16 St & The High Line,40.74334935,-74.00681753,37078,Subscriber,1991,1
15018268,129,2020-03-07 14:20:28.4840,2020-03-07 14:22:37.7420,212,W 16 St & The High Line,40.74334935,-74.00681753,212,W 16 St & The High Line,40.74334935,-74.00681753,37078,Subscriber,1985,1
15019831,509,2020-03-07 14:46:27.9030,2020-03-07 14:54:57.7810,212,W 16 St & The High Line,40.74334935,-74.00681753,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,37078,Subscriber,1989,1
15022047,657,2020-03-07 15:23:18.0750,2020-03-07 15:34:15.2170,3467,W Broadway & Spring St,40.72494672359416,-74.00165855884552,482,W 15 St & 7 Ave,40.73935542,-73.99931783,37078,Subscriber,1961,1
15023396,289,2020-03-07 15:46:11.2280,2020-03-07 15:51:00.3010,482,W 15 St & 7 Ave,40.73935542,-73.99931783,434,9 Ave & W 18 St,40.74317449,-74.00366443,37078,Subscriber,1961,1
15025457,1584,2020-03-07 16:22:09.0170,2020-03-07 16:48:33.1550,434,9 Ave & W 18 St,40.74317449,-74.00366443,3435,Grand St & Elizabeth St,40.718822,-73.99596,37078,Subscriber,1984,1
15028183,1097,2020-03-07 17:08:46.8560,2020-03-07 17:27:04.8040,3435,Grand St & Elizabeth St,40.718822,-73.99596,2010,Grand St & Greene St,40.72170005235607,-74.00238141417502,37078,Subscriber,1992,1
15030163,419,2020-03-07 17:47:50.6290,2020-03-07 17:54:50.5810,2010,Grand St & Greene St,40.72170005235607,-74.00238141417502,3686,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,37078,Subscriber,1963,1
15030715,702,2020-03-07 17:59:41.3420,2020-03-07 18:11:23.6190,3686,Gansevoort St & Hudson St,40.73944820130403,-74.00507032871246,312,Allen St & Stanton St,40.722055,-73.989111,37078,Subscriber,1985,1
15031513,78,2020-03-07 18:17:31.5120,2020-03-07 18:18:49.8510,312,Allen St & Stanton St,40.722055,-73.989111,312,Allen St & Stanton St,40.722055,-73.989111,37078,Subscriber,1994,1
15031969,431,2020-03-07 18:27:54.8970,2020-03-07 18:35:06.2640,312,Allen St & Stanton St,40.722055,-73.989111,502,Henry St & Grand St,40.714211,-73.981095,37078,Subscriber,1994,1
15034377,471,2020-03-07 19:35:11.8950,2020-03-07 19:43:03.2110,3744,1 Ave & E 5 St,40.725864,-73.986389,257,Lispenard St & Broadway,40.71939226,-74.00247214,37078,Subscriber,1987,2
15035201,446,2020-03-07 20:03:09.5060,2020-03-07 20:10:35.5730,257,Lispenard St & Broadway,40.71939226,-74.00247214,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,37078,Subscriber,1999,1
15035957,558,2020-03-07 20:33:10.2010,2020-03-07 20:42:28.3050,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,307,Canal St & Rutgers St,40.71427487,-73.98990025,37078,Customer,1996,1
15036321,850,2020-03-07 20:50:54.3060,2020-03-07 21:05:04.9240,307,Canal St & Rutgers St,40.71427487,-73.98990025,467,Dean St & 4 Ave,40.68312489,-73.97895137,37078,Subscriber,1987,1
15094777,651,2020-03-09 08:30:02.2090,2020-03-09 08:40:54.1000,467,Dean St & 4 Ave,40.68312489,-73.97895137,217,Old Fulton St,40.70277159,-73.99383605,37078,Subscriber,1988,1
15100914,2692,2020-03-09 09:39:54.3410,2020-03-09 10:24:46.8280,217,Old Fulton St,40.70277159,-73.99383605,500,Broadway & W 51 St,40.76228826,-73.98336183,37078,Customer,1976,1
15104029,358,2020-03-09 11:01:09.9170,2020-03-09 11:07:08.0130,500,Broadway & W 51 St,40.76228826,-73.98336183,500,Broadway & W 51 St,40.76228826,-73.98336183,37078,Customer,1995,1
15105220,553,2020-03-09 11:36:03.8150,2020-03-09 11:45:16.9480,500,Broadway & W 51 St,40.76228826,-73.98336183,3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,37078,Subscriber,1970,1
15106743,461,2020-03-09 12:13:17.7500,2020-03-09 12:20:59.4220,3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,37078,Subscriber,1968,1
15107346,436,2020-03-09 12:26:04.9690,2020-03-09 12:33:21.8290,3167,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,3350,W 100 St & Broadway,40.7973721,-73.97041192,37078,Subscriber,1978,1
15108397,2026,2020-03-09 12:48:30.6540,2020-03-09 13:22:17.1450,3350,W 100 St & Broadway,40.7973721,-73.97041192,334,W 20 St & 7 Ave,40.74238787,-73.99726235,37078,Subscriber,1969,0
15110775,515,2020-03-09 13:36:47.3020,2020-03-09 13:45:23.0510,334,W 20 St & 7 Ave,40.74238787,-73.99726235,485,W 37 St & 5 Ave,40.75038009,-73.98338988,37078,Subscriber,1969,1
15111745,875,2020-03-09 13:55:09.3600,2020-03-09 14:09:45.2140,485,W 37 St & 5 Ave,40.75038009,-73.98338988,520,W 52 St & 5 Ave,40.75992262,-73.97648516,37078,Subscriber,1976,2
15112977,235,2020-03-09 14:17:32.0140,2020-03-09 14:21:27.5490,520,W 52 St & 5 Ave,40.75992262,-73.97648516,469,Broadway & W 53 St,40.76344058,-73.98268129,37078,Subscriber,1969,1
